         f          x          y
    2.0000    17.6000     1.0200
    1.0000    17.6000     1.0300
    2.0000    17.6000     1.0300
    2.0000    17.6000     1.0400
    2.0000    17.6000     1.0400
    1.0000    17.6000     1.0400
    2.0000    17.6000     1.0500
    2.0000    17.6000     1.0600
    1.0000    17.6000     1.0700
    1.0000    17.6000     1.0800
    1.0000    17.6000     1.0800
    2.0000    17.6000     1.0800
    1.0000    17.6000     1.0800
    2.0000    17.6000     1.0800
    1.0000    17.6000     1.0900
    2.0000    17.6000     1.0900
    2.0000    17.6000     1.1000
    2.0000    17.6000     1.1000
    2.0000    17.6000     1.1000
    2.0000    17.6000     1.1100
    2.0000    17.6000     1.1200
    2.0000    17.6000     1.1300
    1.0000    17.6000     1.1300
    2.0000    17.6000     1.1300
    2.0000    17.6000     1.1300
    2.0000    17.6000     1.1400
    2.0000    17.6000     1.1500
    1.0000    17.6000     1.1500
    2.0000    17.6000     1.1500
    2.0000    17.6000     1.1500
    2.0000    17.6000     1.1600
    1.0000    17.6000     1.1600
    2.0000    17.6000     1.1700
    1.0000    17.6000     1.1700
    2.0000    17.6000     1.1900
    1.0000    17.6000     1.2000
    1.0000    17.6000     1.2000
    2.0000    17.6000     1.2000
    2.0000    17.6000     1.2000
    2.0000    17.6000     1.2000
    2.0000    17.6000     1.2000
    1.0000    17.6000     1.2100
    1.0000    17.6000     1.2100
    1.0000    17.6000     1.2100
    1.0000    17.6000     1.2100
    1.0000    17.6000     1.2200
    1.0000    17.6000     1.2200
    1.0000    17.6000     1.2500
    2.0000    17.6000     1.2500
    2.0000    17.6000     1.2500
    1.0000    17.6000     1.2500
    1.0000    17.6000     1.2500
    1.0000    17.6000     1.2700
    1.0000    17.6000     1.2700
    1.0000    17.6000     1.2800
    1.0000    17.6000     1.2800
    2.0000    17.6000     1.2800
    2.0000    17.6000     1.2900
    2.0000    17.6000     1.2900
    1.0000    17.6000     1.2900
    1.0000    17.6000     1.3000
    2.0000    17.6000     1.3000
    1.0000    17.6000     1.3100
    2.0000    17.6000     1.3100
    2.0000    17.6000     1.3300
    2.0000    17.6000     1.3300
    1.0000    17.6000     1.3500
    2.0000    17.6000     1.3600
    2.0000    17.6000     1.3700
    2.0000    17.6000     1.3800
    2.0000    17.6000     1.4000
    2.0000    17.6000     1.4100
    2.0000    17.6000     1.4400
    2.0000    17.6000     1.5000
    1.0000    17.6000     1.5100
    1.0000    17.6000     1.5200
    1.0000    17.6000     1.5700
    2.0000    17.6000     1.6500
    2.0000    17.6000     1.7200
    1.0000    17.6000     1.8300
    2.0000    17.7000     0.2600
    1.0000    17.7000     0.8800
    1.0000    17.7000     0.9000
    1.0000    17.7000     0.9200
    1.0000    17.7000     0.9500
    2.0000    17.7000     0.9600
    1.0000    17.7000     0.9600
    2.0000    17.7000     0.9700
    2.0000    17.7000     0.9800
    2.0000    17.7000     0.9800
    1.0000    17.7000     0.9900
    2.0000    17.7000     1.0000
    2.0000    17.7000     1.0000
    1.0000    17.7000     1.0100
    1.0000    17.7000     1.0500
    1.0000    17.7000     1.0600
    2.0000    17.7000     1.0700
    2.0000    17.7000     1.0700
    1.0000    17.7000     1.0700
    2.0000    17.7000     1.0700
    1.0000    17.7000     1.0800
    2.0000    17.7000     1.0800
    1.0000    17.7000     1.0900
    2.0000    17.7000     1.1000
    1.0000    17.7000     1.1100
    1.0000    17.7000     1.1200
    2.0000    17.7000     1.1200
    2.0000    17.7000     1.1300
    2.0000    17.7000     1.1300
    2.0000    17.7000     1.1400
    2.0000    17.7000     1.1400
    2.0000    17.7000     1.1500
    1.0000    17.7000     1.1500
    1.0000    17.7000     1.1500
    2.0000    17.7000     1.1700
    2.0000    17.7000     1.1800
    2.0000    17.7000     1.1800
    2.0000    17.7000     1.1900
    1.0000    17.7000     1.2200
    1.0000    17.7000     1.2200
    1.0000    17.7000     1.2300
    1.0000    17.7000     1.2300
    1.0000    17.7000     1.2300
    1.0000    17.7000     1.2500
    2.0000    17.7000     1.2600
    2.0000    17.7000     1.2600
    1.0000    17.7000     1.2700
    1.0000    17.7000     1.2700
    1.0000    17.7000     1.2800
    1.0000    17.7000     1.2900
    1.0000    17.7000     1.2900
    1.0000    17.7000     1.3000
    1.0000    17.7000     1.3100
    2.0000    17.7000     1.3100
    1.0000    17.7000     1.3200
    1.0000    17.7000     1.3200
    2.0000    17.7000     1.3300
    2.0000    17.7000     1.3300
    1.0000    17.7000     1.3500
    1.0000    17.7000     1.3700
    2.0000    17.7000     1.3800
    1.0000    17.7000     1.3900
    2.0000    17.7000     1.3900
    1.0000    17.7000     1.4000
    1.0000    17.7000     1.4000
    1.0000    17.7000     1.4300
    1.0000    17.7000     1.4300
    1.0000    17.7000     1.4400
    2.0000    17.7000     1.4500
    2.0000    17.7000     1.4500
    2.0000    17.7000     1.4700
    1.0000    17.7000     1.4700
    1.0000    17.7000     1.4900
    1.0000    17.7000     1.5300
    1.0000    17.7000     1.5400
    2.0000    17.7000     1.6300
    1.0000    17.8000     0.7700
    1.0000    17.8000     0.8100
    1.0000    17.8000     0.8100
    1.0000    17.8000     0.8500
    2.0000    17.8000     0.8900
    2.0000    17.8000     0.9000
    1.0000    17.8000     0.9700
    2.0000    17.8000     0.9800
    2.0000    17.8000     1.0000
    1.0000    17.8000     1.0300
    2.0000    17.8000     1.0400
    1.0000    17.8000     1.0600
    1.0000    17.8000     1.0700
    1.0000    17.8000     1.0700
    1.0000    17.8000     1.0700
    1.0000    17.8000     1.1000
    1.0000    17.8000     1.1100
    1.0000    17.8000     1.1100
    2.0000    17.8000     1.1100
    1.0000    17.8000     1.1100
    2.0000    17.8000     1.1200
    1.0000    17.8000     1.1300
    2.0000    17.8000     1.1300
    2.0000    17.8000     1.1400
    1.0000    17.8000     1.1500
    2.0000    17.8000     1.1500
    2.0000    17.8000     1.1500
    2.0000    17.8000     1.1600
    1.0000    17.8000     1.1600
    1.0000    17.8000     1.1700
    1.0000    17.8000     1.1800
    1.0000    17.8000     1.1800
    2.0000    17.8000     1.1800
    1.0000    17.8000     1.1900
    2.0000    17.8000     1.1900
    1.0000    17.8000     1.2000
    1.0000    17.8000     1.2100
    2.0000    17.8000     1.2100
    2.0000    17.8000     1.2200
    2.0000    17.8000     1.2200
    1.0000    17.8000     1.2300
    2.0000    17.8000     1.2300
    2.0000    17.8000     1.2400
    2.0000    17.8000     1.2400
    2.0000    17.8000     1.2400
    1.0000    17.8000     1.2400
    2.0000    17.8000     1.2500
    1.0000    17.8000     1.2500
    1.0000    17.8000     1.2500
    1.0000    17.8000     1.2700
    1.0000    17.8000     1.2700
    1.0000    17.8000     1.2800
    2.0000    17.8000     1.2800
    1.0000    17.8000     1.2800
    1.0000    17.8000     1.2900
    1.0000    17.8000     1.2900
    2.0000    17.8000     1.3000
    2.0000    17.8000     1.3100
    1.0000    17.8000     1.3300
    1.0000    17.8000     1.3400
    1.0000    17.8000     1.3600
    2.0000    17.8000     1.3700
    1.0000    17.8000     1.3800
    1.0000    17.8000     1.3900
    1.0000    17.8000     1.4100
    1.0000    17.8000     1.4100
    1.0000    17.8000     1.4500
    1.0000    17.8000     1.4800
    2.0000    17.8000     1.5000
    1.0000    17.8000     1.5200
    1.0000    17.8000     1.5700
    2.0000    17.8000     1.6200
    1.0000    17.9000     0.8200
    2.0000    17.9000     0.8600
    1.0000    17.9000     0.9200
    2.0000    17.9000     0.9600
    1.0000    17.9000     0.9600
    1.0000    17.9000     0.9800
    2.0000    17.9000     1.0000
    2.0000    17.9000     1.0000
    1.0000    17.9000     1.0100
    1.0000    17.9000     1.0200
    2.0000    17.9000     1.0300
    1.0000    17.9000     1.0500
    2.0000    17.9000     1.0500
    2.0000    17.9000     1.0500
    1.0000    17.9000     1.0600
    1.0000    17.9000     1.0600
    1.0000    17.9000     1.0700
    1.0000    17.9000     1.0800
    2.0000    17.9000     1.0800
    2.0000    17.9000     1.0900
    2.0000    17.9000     1.0900
    2.0000    17.9000     1.0900
    2.0000    17.9000     1.0900
    1.0000    17.9000     1.1100
    1.0000    17.9000     1.1300
    1.0000    17.9000     1.1300
    2.0000    17.9000     1.1300
    2.0000    17.9000     1.1300
    2.0000    17.9000     1.1400
    2.0000    17.9000     1.1400
    2.0000    17.9000     1.1400
    1.0000    17.9000     1.1500
    1.0000    17.9000     1.1600
    2.0000    17.9000     1.1600
    1.0000    17.9000     1.1600
    1.0000    17.9000     1.1700
    2.0000    17.9000     1.1700
    1.0000    17.9000     1.1700
    2.0000    17.9000     1.1800
    1.0000    17.9000     1.1900
    1.0000    17.9000     1.2000
    1.0000    17.9000     1.2000
    2.0000    17.9000     1.2000
    1.0000    17.9000     1.2100
    2.0000    17.9000     1.2100
    2.0000    17.9000     1.2300
    2.0000    17.9000     1.2300
    1.0000    17.9000     1.2600
    1.0000    17.9000     1.2700
    1.0000    17.9000     1.2800
    2.0000    17.9000     1.2800
    2.0000    17.9000     1.2800
    2.0000    17.9000     1.2900
    1.0000    17.9000     1.2900
    1.0000    17.9000     1.3100
    2.0000    17.9000     1.3200
    2.0000    17.9000     1.3400
    1.0000    17.9000     1.3500
    1.0000    17.9000     1.3700
    1.0000    17.9000     1.3800
    2.0000    17.9000     1.3800
    1.0000    17.9000     1.3900
    1.0000    17.9000     1.3900
    2.0000    17.9000     1.3900
    2.0000    17.9000     1.4000
    2.0000    17.9000     1.4100
    1.0000    17.9000     1.4100
    1.0000    17.9000     1.4300
    1.0000    17.9000     1.4500
    1.0000    17.9000     1.4600
    1.0000    17.9000     1.4700
    1.0000    17.9000     1.4800
    2.0000    17.9000     1.4800
    2.0000    17.9000     1.4900
    1.0000    17.9000     1.5000
    1.0000    17.9000     1.5000
    1.0000    17.9000     1.5000
    1.0000    17.9000     1.5100
    1.0000    17.9000     1.5500
    2.0000    17.9000     1.5500
    1.0000    17.9000     1.5900
    2.0000    17.9000     1.5900
    2.0000    17.9000     1.6200
    2.0000    17.9000     1.6300
    2.0000    17.9000     1.6400
    1.0000    17.9000     1.6600
    1.0000    17.9000     1.7000
    1.0000    17.9000     1.7200
    2.0000    17.9000     1.7600
    1.0000    17.9000     1.7800
    1.0000    17.9000     1.8400
    1.0000    17.9000     1.8900
    2.0000    17.9000     2.1500
    1.0000    18.0000     0.9400
    1.0000    18.0000     0.9500
    1.0000    18.0000     0.9900
    2.0000    18.0000     0.9900
    2.0000    18.0000     1.0200
    2.0000    18.0000     1.0400
    1.0000    18.0000     1.0400
    2.0000    18.0000     1.0500
    1.0000    18.0000     1.0600
    2.0000    18.0000     1.0700
    2.0000    18.0000     1.0800
    2.0000    18.0000     1.1000
    2.0000    18.0000     1.1000
    2.0000    18.0000     1.1000
    2.0000    18.0000     1.1100
    1.0000    18.0000     1.1100
    2.0000    18.0000     1.1100
    1.0000    18.0000     1.1200
    2.0000    18.0000     1.1200
    2.0000    18.0000     1.1300
    1.0000    18.0000     1.1300
    1.0000    18.0000     1.1400
    2.0000    18.0000     1.1400
    1.0000    18.0000     1.1400
    2.0000    18.0000     1.1600
    2.0000    18.0000     1.1700
    2.0000    18.0000     1.1700
    1.0000    18.0000     1.1800
    2.0000    18.0000     1.1800
    1.0000    18.0000     1.1900
    1.0000    18.0000     1.1900
    1.0000    18.0000     1.2000
    2.0000    18.0000     1.2100
    1.0000    18.0000     1.2200
    1.0000    18.0000     1.2300
    1.0000    18.0000     1.2400
    2.0000    18.0000     1.2500
    2.0000    18.0000     1.2500
    2.0000    18.0000     1.2600
    1.0000    18.0000     1.2600
    2.0000    18.0000     1.2600
    2.0000    18.0000     1.2600
    2.0000    18.0000     1.2600
    2.0000    18.0000     1.2700
    2.0000    18.0000     1.2800
    1.0000    18.0000     1.2800
    2.0000    18.0000     1.2900
    2.0000    18.0000     1.2900
    2.0000    18.0000     1.3000
    1.0000    18.0000     1.3200
    2.0000    18.0000     1.3200
    1.0000    18.0000     1.3300
    1.0000    18.0000     1.3300
    2.0000    18.0000     1.3400
    2.0000    18.0000     1.3500
    1.0000    18.0000     1.3500
    2.0000    18.0000     1.3500
    1.0000    18.0000     1.3600
    1.0000    18.0000     1.3800
    2.0000    18.0000     1.4000
    2.0000    18.0000     1.4000
    1.0000    18.0000     1.4100
    1.0000    18.0000     1.4100
    2.0000    18.0000     1.4200
    1.0000    18.0000     1.4400
    2.0000    18.0000     1.4400
    1.0000    18.0000     1.4600
    1.0000    18.0000     1.4600
    1.0000    18.0000     1.4700
    1.0000    18.0000     1.4800
    1.0000    18.0000     1.5400
    1.0000    18.0000     1.5400
    1.0000    18.0000     1.5400
    1.0000    18.0000     1.5500
    1.0000    18.0000     1.5500
    2.0000    18.0000     1.5900
    1.0000    18.0000     1.6300
    1.0000    18.0000     1.6300
    2.0000    18.0000     1.6300
    1.0000    18.0000     1.6400
    2.0000    18.0000     1.6900
    2.0000    18.0000     1.7000
    1.0000    18.1000     0.9000
    2.0000    18.1000     0.9200
    2.0000    18.1000     0.9900
    2.0000    18.1000     1.0000
    2.0000    18.1000     1.0000
    2.0000    18.1000     1.0200
    1.0000    18.1000     1.0300
    2.0000    18.1000     1.0400
    1.0000    18.1000     1.0500
    1.0000    18.1000     1.0600
    2.0000    18.1000     1.0600
    2.0000    18.1000     1.0800
    2.0000    18.1000     1.1100
    1.0000    18.1000     1.1100
    1.0000    18.1000     1.1300
    2.0000    18.1000     1.1300
    2.0000    18.1000     1.1400
    2.0000    18.1000     1.1600
    2.0000    18.1000     1.1600
    1.0000    18.1000     1.1600
    1.0000    18.1000     1.1700
    1.0000    18.1000     1.1700
    1.0000    18.1000     1.1800
    2.0000    18.1000     1.1800
    2.0000    18.1000     1.1900
    1.0000    18.1000     1.2200
    2.0000    18.1000     1.2200
    1.0000    18.1000     1.2200
    2.0000    18.1000     1.2200
    2.0000    18.1000     1.2300
    2.0000    18.1000     1.2400
    1.0000    18.1000     1.2500
    2.0000    18.1000     1.2500
    1.0000    18.1000     1.2700
    2.0000    18.1000     1.2700
    2.0000    18.1000     1.2800
    1.0000    18.1000     1.2900
    2.0000    18.1000     1.3000
    1.0000    18.1000     1.3000
    2.0000    18.1000     1.3000
    1.0000    18.1000     1.3100
    1.0000    18.1000     1.3100
    1.0000    18.1000     1.3100
    1.0000    18.1000     1.3300
    1.0000    18.1000     1.3300
    2.0000    18.1000     1.3300
    2.0000    18.1000     1.3300
